acceptedTaxonKey
2308740.0
9512479.0
9512479.0
2308740.0
2308740.0
7236626.0
2308741.0
2316376.0
2308740.0
2308740.0
""
2308740.0
2308740.0
9512479.0
2308740.0
2316247.0
11003839.0
9512479.0
2308741.0
2308740.0
9546247.0
2316674.0
2308740.0
2318007.0
2316367.0
2308740.0
2308741.0
2308740.0
2308740.0
2308740.0
2316674.0
2316376.0
2308740.0
""
2308740.0
9512479.0
2308740.0
2308740.0
2308741.0
2308741.0
2308740.0
9512479.0
2317033.0
2316376.0
2308740.0
2317033.0
2308740.0
2308740.0
2308740.0
2308740.0
9546247.0
2308741.0
2308741.0
9308346.0
2308740.0
2308740.0
2316659.0
2318007.0
2308740.0
2308741.0
2308740.0
2308740.0
2308741.0
2308740.0
2316674.0
2318072.0
2316674.0
2308740.0
2316659.0
2311081.0
2308740.0
2317033.0
2308741.0
2308741.0
2316674.0
9372448.0
4410235.0
9512479.0
2308741.0
11003839.0
2308740.0
2308740.0
2308740.0
2308740.0
2308740.0
2308740.0
2316659.0
11003839.0
2308741.0
2318072.0
4410238.0
4410238.0
2308740.0
2316376.0
2308741.0
2308740.0
2316376.0
2316659.0
2308740.0
2308740.0
2308740.0
2308740.0
2308740.0
2308740.0
2308741.0
2318007.0
2318007.0
4410238.0
11003839.0
2316376.0
2308740.0
2318007.0
2316247.0
2326462.0
2308741.0
9512479.0
2326462.0
7236626.0
2308740.0
2308740.0
2308740.0
2308740.0
2308740.0
2308740.0
2308740.0
2315332.0
2308740.0
2318072.0
2311081.0
2308740.0
2308741.0
2308740.0
2308740.0
2308740.0
2308740.0
2318007.0
2317033.0
2308741.0
2318007.0
2308740.0
2308740.0
2308740.0
2308740.0
2308740.0
9512479.0
2308740.0
2308741.0
2308740.0
2308740.0
2308740.0
4410235.0
2316674.0
2308740.0
9308346.0
9308346.0
2318072.0
4410238.0
2316674.0
7236626.0
2308740.0
2308740.0
11003839.0
2308740.0
2308740.0
2308740.0
2308741.0
2316247.0
2308740.0
2308106.0
2308741.0
2316674.0
2308740.0
2308740.0
""
9546247.0
2316674.0
2308740.0
2308740.0
255.0
9512479.0
9687779.0
2308740.0
11003839.0
9546247.0
2316247.0
2308740.0
2316674.0
255.0
2316799.0
2308740.0
2308740.0
2308740.0
2308740.0
2308740.0
9372448.0
2308740.0
2308740.0
2326462.0
2316376.0
2316674.0
9372448.0
4410235.0
2308740.0
11003839.0
2316659.0
2308741.0
2316376.0
2308740.0
2308741.0
2308741.0
2316674.0
2308740.0
2316799.0
2316674.0
2308740.0
2308740.0
2308740.0
4410235.0
2308740.0
4410238.0
2308741.0
9308346.0
2308740.0
2318007.0
2316674.0
4410238.0
9372448.0
2308740.0
2318072.0
4410238.0
2308741.0
2308741.0
2308741.0
2317033.0
2318072.0
2308740.0
4410238.0
2318007.0
2308740.0
2317033.0
2308740.0
2308740.0
2308740.0
2317033.0
2308740.0
2308740.0
2318072.0
2308740.0
2308741.0
2308740.0
2318007.0
2308740.0
9372448.0
4410238.0
2308740.0
9372448.0
2318007.0
2318072.0
2308740.0
2308740.0
2308740.0
2316674.0
2316674.0
2308741.0
2316674.0
9512479.0
2308740.0
2316674.0
2308740.0
2308741.0
2308741.0
2318072.0
9372448.0
2308740.0
2308740.0
2316674.0
2308740.0
9512479.0
2316376.0
2308740.0
2308740.0
2308740.0
2316674.0
2308740.0
2308740.0
4410238.0
2316367.0
2308741.0
2316376.0
2308740.0
2308740.0
2316376.0
2308740.0
2308741.0
2316659.0
2316376.0
2308740.0
9512479.0
2318072.0
2308740.0
2308740.0
2311081.0
2308740.0
2308741.0
9308346.0
2308740.0
2308740.0
2308740.0
2316247.0
2308740.0
4410235.0
""
2308740.0
2308740.0
2318072.0
9372448.0
2308741.0
9512479.0
2318007.0
2318072.0
2308741.0
9512479.0
2308740.0
11003839.0
2308741.0
2308740.0
2308741.0
2308741.0
2308740.0
2308740.0
2308740.0
2308741.0
2308741.0
255.0
255.0
6964.0
255.0
2487.0
6964.0
6964.0
6964.0
6964.0
6964.0
255.0
255.0
255.0
6964.0
6964.0
255.0
255.0
255.0
255.0
255.0
255.0
6960.0
6964.0
255.0
255.0
6964.0
255.0
255.0
255.0
255.0
6964.0
472.0
6964.0
255.0
255.0
255.0
255.0
255.0
255.0
255.0
472.0
255.0
255.0
255.0
255.0
472.0
255.0
255.0
6964.0
6964.0
255.0
472.0
255.0
472.0
255.0
255.0
255.0
472.0
472.0
472.0
472.0
472.0
472.0
255.0
255.0
6964.0
255.0
472.0
255.0
472.0
255.0
255.0
255.0
472.0
6964.0
472.0
6964.0
472.0
472.0
472.0
255.0
472.0
472.0
472.0
472.0
6964.0
6964.0
255.0
255.0
472.0
255.0
472.0
472.0
472.0
255.0
472.0
6964.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
255.0
255.0
472.0
472.0
255.0
472.0
255.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
255.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
255.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
472.0
255.0
472.0
472.0
472.0
255.0
255.0
472.0
255.0
472.0
4410240.0
""
11036641.0
2308743.0
9690499.0
9690499.0
11036641.0
9687779.0
""
9030965.0
9478130.0
2308741.0
9372448.0
""
9478130.0
""
9290436.0
9030965.0
9030965.0
""
""
""
9290436.0
2308741.0
11629083.0
11036641.0
""
9478130.0
9290436.0
9478130.0
""
3267625.0
4813777.0
4813777.0
4813777.0
3267625.0
3267625.0
9478130.0
3267625.0
3267625.0
3267625.0
4813777.0
4813777.0
3267625.0
3267625.0
3267625.0
9654106.0
3267625.0
4813777.0
3267625.0
""
3267625.0
4813777.0
3267625.0
3267625.0
4813777.0
4813886.0
4813886.0
3267625.0
4813886.0
4813777.0
4813886.0
4813886.0
4813886.0
""
""
4813886.0
3267625.0
4813886.0
4813886.0
""
4813886.0
""
3267625.0
10944581.0
4813886.0
3267625.0
4813886.0
4813886.0
4813886.0
2308741.0
""
4813886.0
""
4813886.0
4813886.0
""
""
3267625.0
4813886.0
4813693.0
""
4813693.0
4813886.0
""
4813886.0
3267625.0
""
4813886.0
""
""
4813693.0
4813886.0
3267625.0
""
10944581.0
4813886.0
2308741.0
4813777.0
4813886.0
2308772.0
2308772.0
""
2308741.0
2308741.0
10943108.0
10943108.0
4813886.0
2308741.0
10943108.0
2308741.0
4813886.0
4813886.0
4813693.0
2308741.0
2308741.0
4813777.0
2308741.0
2308741.0
10943108.0
4813777.0
2308741.0
""
2308798.0
""
""
4813886.0
2308798.0
2308741.0
2308798.0
2308741.0
""
4813886.0
2308798.0
4813886.0
2308798.0
""
""
