speciesKey
""
9512479.0
9512479.0
""
""
""
2308741.0
2316376.0
""
""
""
""
""
9512479.0
""
""
11003839.0
9512479.0
2308741.0
""
9546247.0
2316674.0
""
""
""
""
2308741.0
""
""
""
2316674.0
2316376.0
""
""
""
9512479.0
""
""
2308741.0
2308741.0
""
9512479.0
2317033.0
2316376.0
""
2317033.0
""
""
""
""
9546247.0
2308741.0
2308741.0
9308346.0
""
""
""
""
""
2308741.0
""
""
2308741.0
""
2316674.0
""
2316674.0
""
""
""
""
2317033.0
2308741.0
2308741.0
2316674.0
9372448.0
4410235.0
9512479.0
2308741.0
11003839.0
""
""
""
""
""
""
""
11003839.0
2308741.0
""
4410238.0
4410238.0
""
2316376.0
2308741.0
""
2316376.0
""
""
""
""
""
""
""
2308741.0
""
""
4410238.0
11003839.0
2316376.0
""
""
""
2326462.0
2308741.0
9512479.0
2326462.0
""
""
""
""
""
""
""
""
""
""
""
""
""
2308741.0
""
""
""
""
""
2317033.0
2308741.0
""
""
""
""
""
""
9512479.0
""
2308741.0
""
""
""
4410235.0
2316674.0
""
9308346.0
9308346.0
""
4410238.0
2316674.0
""
""
""
11003839.0
""
""
""
2308741.0
""
""
""
2308741.0
2316674.0
""
""
""
9546247.0
2316674.0
""
""
""
9512479.0
9687779.0
""
11003839.0
9546247.0
""
""
2316674.0
""
""
""
""
""
""
""
9372448.0
""
""
2326462.0
2316376.0
2316674.0
9372448.0
4410235.0
""
11003839.0
""
2308741.0
2316376.0
""
2308741.0
2308741.0
2316674.0
""
""
2316674.0
""
""
""
4410235.0
""
4410238.0
2308741.0
9308346.0
""
""
2316674.0
4410238.0
9372448.0
""
""
4410238.0
2308741.0
2308741.0
2308741.0
2317033.0
""
""
4410238.0
""
""
2317033.0
""
""
""
2317033.0
""
""
""
""
2308741.0
""
""
""
9372448.0
4410238.0
""
9372448.0
""
""
""
""
""
2316674.0
2316674.0
2308741.0
2316674.0
9512479.0
""
2316674.0
""
2308741.0
2308741.0
""
9372448.0
""
""
2316674.0
""
9512479.0
2316376.0
""
""
""
2316674.0
""
""
4410238.0
""
2308741.0
2316376.0
""
""
2316376.0
""
2308741.0
""
2316376.0
""
9512479.0
""
""
""
""
""
2308741.0
9308346.0
""
""
""
""
""
4410235.0
""
""
""
""
9372448.0
2308741.0
9512479.0
""
""
2308741.0
9512479.0
""
11003839.0
2308741.0
""
2308741.0
2308741.0
""
""
""
2308741.0
2308741.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
4410240.0
""
""
""
9730033.0
9730033.0
""
9687779.0
""
4410238.0
9480565.0
2308741.0
9372448.0
""
9480565.0
""
9290436.0
4410238.0
4410238.0
""
""
""
9290436.0
2308741.0
11629083.0
""
""
9480565.0
9290436.0
9480565.0
""
""
""
""
""
""
""
9480565.0
""
""
""
""
""
""
""
""
9654106.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2308741.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2308741.0
""
""
""
""
""
2308741.0
2308741.0
""
""
""
2308741.0
""
2308741.0
""
""
""
2308741.0
2308741.0
""
2308741.0
2308741.0
""
""
2308741.0
""
""
""
""
""
""
2308741.0
""
2308741.0
""
""
""
""
""
""
""
""
2308741.0
""
""
""
""
""
""
""
2308741.0
""
""
""
""
2318044.0
2325694.0
""
""
""
""
""
2308741.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2318015.0
""
2315382.0
2315382.0
""
5199278.0
""
""
""
2316376.0
""
2308741.0
2308741.0
""
""
""
""
""
""
""
""
6453799.0
6453799.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2308741.0
""
""
""
2308741.0
""
2308741.0
""
""
""
""
""
2308741.0
2308741.0
2308741.0
2308741.0
""
2308741.0
2308741.0
""
""
""
""
""
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
2308741.0
