genusKey
2308740.0
4813824.0
4813824.0
2308740.0
2308740.0
7236626.0
10943108.0
2316367.0
2308740.0
2308740.0
""
2308740.0
2308740.0
4813824.0
2308740.0
2316247.0
10944581.0
4813824.0
10943108.0
2308740.0
4813844.0
2316659.0
2308740.0
2318007.0
2316367.0
2308740.0
10943108.0
2308740.0
2308740.0
2308740.0
2316659.0
2316367.0
2308740.0
""
2308740.0
4813824.0
2308740.0
2308740.0
10943108.0
10943108.0
2308740.0
4813824.0
2316914.0
2316367.0
2308740.0
2316914.0
2308740.0
2308740.0
2308740.0
2308740.0
4813844.0
10943108.0
10943108.0
4813886.0
2308740.0
2308740.0
2316659.0
2318007.0
2308740.0
10943108.0
2308740.0
2308740.0
10943108.0
2308740.0
2316659.0
2318072.0
2316659.0
2308740.0
2316659.0
2311081.0
2308740.0
2316914.0
10943108.0
10943108.0
2316659.0
11036641.0
10395961.0
4813824.0
10943108.0
10944581.0
2308740.0
2308740.0
2308740.0
2308740.0
2308740.0
2308740.0
2316659.0
10944581.0
10943108.0
2318072.0
8959976.0
8959976.0
2308740.0
2316367.0
10943108.0
2308740.0
2316367.0
2316659.0
2308740.0
2308740.0
2308740.0
2308740.0
2308740.0
2308740.0
10943108.0
2318007.0
2318007.0
8959976.0
10944581.0
2316367.0
2308740.0
2318007.0
2316247.0
2326451.0
10943108.0
4813824.0
2326451.0
7236626.0
2308740.0
2308740.0
2308740.0
2308740.0
2308740.0
2308740.0
2308740.0
2315332.0
2308740.0
2318072.0
2311081.0
2308740.0
10943108.0
2308740.0
2308740.0
2308740.0
2308740.0
2318007.0
2316914.0
10943108.0
2318007.0
2308740.0
2308740.0
2308740.0
2308740.0
2308740.0
4813824.0
2308740.0
10943108.0
2308740.0
2308740.0
2308740.0
10395961.0
2316659.0
2308740.0
4813886.0
4813886.0
2318072.0
8959976.0
2316659.0
7236626.0
2308740.0
2308740.0
10944581.0
2308740.0
2308740.0
2308740.0
10943108.0
2316247.0
2308740.0
2308106.0
10943108.0
2316659.0
2308740.0
2308740.0
""
4813844.0
2316659.0
2308740.0
2308740.0
""
4813824.0
10944581.0
2308740.0
10944581.0
4813844.0
2316247.0
2308740.0
2316659.0
""
2316799.0
2308740.0
2308740.0
2308740.0
2308740.0
2308740.0
11036641.0
2308740.0
2308740.0
2326451.0
2316367.0
2316659.0
11036641.0
10395961.0
2308740.0
10944581.0
2316659.0
10943108.0
2316367.0
2308740.0
10943108.0
10943108.0
2316659.0
2308740.0
2316799.0
2316659.0
2308740.0
2308740.0
2308740.0
10395961.0
2308740.0
8959976.0
10943108.0
4813886.0
2308740.0
2318007.0
2316659.0
8959976.0
11036641.0
2308740.0
2318072.0
8959976.0
10943108.0
10943108.0
10943108.0
2316914.0
2318072.0
2308740.0
8959976.0
2318007.0
2308740.0
2316914.0
2308740.0
2308740.0
2308740.0
2316914.0
2308740.0
2308740.0
2318072.0
2308740.0
10943108.0
2308740.0
2318007.0
2308740.0
11036641.0
8959976.0
2308740.0
11036641.0
2318007.0
2318072.0
2308740.0
2308740.0
2308740.0
2316659.0
2316659.0
10943108.0
2316659.0
4813824.0
2308740.0
2316659.0
2308740.0
10943108.0
10943108.0
2318072.0
11036641.0
2308740.0
2308740.0
2316659.0
2308740.0
4813824.0
2316367.0
2308740.0
2308740.0
2308740.0
2316659.0
2308740.0
2308740.0
8959976.0
2316367.0
10943108.0
2316367.0
2308740.0
2308740.0
2316367.0
2308740.0
10943108.0
2316659.0
2316367.0
2308740.0
4813824.0
2318072.0
2308740.0
2308740.0
2311081.0
2308740.0
10943108.0
4813886.0
2308740.0
2308740.0
2308740.0
2316247.0
2308740.0
10395961.0
""
2308740.0
2308740.0
2318072.0
11036641.0
10943108.0
4813824.0
2318007.0
